Name,Latitude,Longitude,Country
Shofirkon Shahri,40.1167,64.5,Uzbekistan
Aydincik,40.1167,35.2667,Turkey
Cutrofiano,40.1167,18.2,Italy
Mapleton,40.1188,-111.5742,United States
Bristol,40.1216,-74.8667,United States
Norristown,40.1225,-75.3398,United States
Westerville,40.1241,-82.921,United States
Yueyaquan,40.1256,94.6632,China
Frunze,40.1267,71.7236,Kyrgyzstan
Dashtobod,40.1269,68.4944,Uzbekistan
Newberry,40.1286,-76.7919,United States
West Donegal,40.1297,-76.6226,United States
Audubon,40.1304,-75.428,United States
West Norriton,40.1308,-75.3794,United States
Roslyn,40.1311,-75.1374,United States
South Middleton,40.1324,-77.1642,United States
Vardenik,40.1331,45.4367,Armenia
Navgilem,40.1333,70.65,Tajikistan
Fundao,40.1333,-7.5,Portugal
Qal'acha,40.1333,69.6833,Tajikistan
Aradeo,40.1333,18.1333,Italy
Camoluk,40.1333,38.7333,Turkey
Lower Moreland,40.1346,-75.0542,United States
Phoenixville,40.1359,-75.5201,United States
Shazhou,40.1376,94.6638,China
Xingcheng,40.1399,118.303,China
Martuni,40.14,45.3064,Armenia
Dunhuang,40.1411,94.6639,China
Bordentown,40.142,-74.7098,United States
Karmana,40.1422,65.3625,Uzbekistan
Danville,40.1426,-87.6111,United States
Metsamor,40.1428,44.1164,Armenia
Bilecik,40.1431,29.9792,Turkey
Nerk'in Getashen,40.1467,45.2642,Armenia
Willow Grove,40.1469,-75.1174,United States
Lower Providence,40.1485,-75.4266,United States
Armavir,40.15,44.04,Armenia
Figueira da Foz,40.15,-8.85,Portugal
Kulkent,40.15,70.7,Tajikistan
Chilgazi,40.15,70.7333,Tajikistan
Galatone,40.15,18.0667,Italy
Upper Dublin,40.1502,-75.1813,United States
Piqua,40.1506,-84.2441,United States
East Norriton,40.1506,-75.3364,United States
Lincoln,40.1508,-89.372,United States
Canakkale,40.1519,26.4056,Turkey
Levittown,40.1533,-74.8531,United States
Elizabethtown,40.1533,-76.599,United States
Lititz,40.154,-76.3044,United States
Lower Southampton,40.1541,-74.9903,United States
Warwick,40.1558,-76.2799,United States
Firestone,40.1565,-104.9494,United States
Upper Moreland,40.1572,-75.1021,United States
Sulakyurt,40.1575,33.7175,Turkey
Rapho,40.1576,-76.458,United States
Whitpain,40.1578,-75.2769,United States
Kara-Bak,40.1583,70.8167,Kyrgyzstan
Ciempozuelos,40.1592,-3.6183,Spain
Quzanli,40.16,47.1722,Azerbaijan
Gokceada,40.1608,25.8444,Turkey
Sungurlu,40.161,34.377,Turkey
Ghulakandoz,40.1617,69.4678,Tajikistan
Springville,40.1638,-111.6205,United States
Demirozu,40.1639,39.8925,Turkey
Xiba,40.1645,98.7521,China
Upper Providence,40.1654,-75.4888,United States
Susehri,40.1658,38.0942,Turkey
Galatina,40.1667,18.1667,Italy
Montemor-o-Velho,40.1667,-8.6833,Portugal
Wall,40.1674,-74.0974,United States
Longmont,40.1686,-105.1005,United States
Falls,40.1686,-74.7915,United States
Powell,40.1689,-83.0829,United States
Rostraver,40.169,-79.8087,United States
Beypazari,40.1703,31.9211,Turkey
Huich'on,40.1707,126.2761,North Korea
Upper Southampton,40.1723,-75.0363,United States
Ejmiatsin,40.1728,44.2925,Armenia
Fairview,40.1735,-76.8655,United States
Red Bluff,40.1735,-122.2413,United States
Washington,40.1741,-80.2465,United States
South Strabane,40.1756,-80.191,United States
Zhucaoying,40.1759,119.5909,China
Fairless Hills,40.1783,-74.8524,United States
Vodil,40.1789,71.7297,Uzbekistan
Middletown,40.179,-74.9059,United States
Nardo,40.1797,18.0333,Italy
Upper Allen,40.18,-76.9808,United States
Vardenis,40.1806,45.72,Armenia
Ephrata,40.1811,-76.1812,United States
Yerevan,40.1814,44.5144,Armenia
Howell,40.1819,-74.1976,United States
Yorktown,40.183,-85.5123,United States
Bursa,40.1833,29.05,Turkey
Nallihan,40.1836,31.3506,Turkey
Eceabat,40.1839,26.3564,Turkey
Penn,40.1864,-76.3726,United States
Malanguan,40.1873,117.6956,China
Lower Gwynedd,40.188,-75.2373,United States
Zunhua,40.1881,117.9593,China
Jiming,40.1884,118.1392,China
Mahomet,40.1888,-88.3901,United States
Siran,40.1894,39.1267,Turkey
Worcester,40.1899,-75.3522,United States
Kuji,40.1905,141.7757,Japan
Valdemoro,40.1908,-3.6742,Spain
White Horse,40.1919,-74.7023,United States
Kirksville,40.1986,-92.5752,United States
Muncie,40.1989,-85.395,United States
Horsham,40.1993,-75.1665,United States
Kattagan,40.2,64.9167,Uzbekistan
Carlisle,40.2,-77.2034,United States
Policoro,40.2,16.6667,Italy
Mehnatobod,40.2,68.95,Tajikistan
Khonobod,40.2,70.6,Tajikistan
Torrejon de la Calzada,40.2,-3.8,Spain
Martano,40.2,18.3,Italy
Middletown,40.201,-76.7289,United States
Warminster,40.2043,-75.0915,United States
Hamilton,40.2046,-74.6765,United States
Uchtepa Qishlog'i,40.205,67.9011,Uzbekistan
Morrisville,40.2074,-74.78,United States
Lower Allen,40.2082,-76.9287,United States
San Martin de la Vega,40.2094,-3.5722,Spain
Kose,40.21,39.6511,Turkey
Northampton,40.2104,-75.0014,United States
Neptune,40.2105,-74.0539,United States
Coimbra,40.2111,-8.4292,Portugal
Mechanicsburg,40.2115,-77.006,United States
Noshiromachi,40.2121,140.0266,Japan
Millstone,40.2123,-74.4302,United States
Ichinohe,40.2129,141.2954,Japan
Upper Gwynedd,40.2144,-75.2891,United States
Hanawa,40.2158,140.7884,Japan
Skippack,40.2165,-75.419,United States
Bekobod,40.2167,69.2167,Uzbekistan
Ojok-tong,40.2167,124.5333,North Korea
Dehmoi,40.2167,69.5167,Tajikistan
Grinon,40.2167,-3.85,Spain
Kara-Tash,40.2167,72.6306,Kyrgyzstan
Arganil,40.218,-8.054,Portugal
Zardab,40.2183,47.7083,Azerbaijan
Lower Swatara,40.2188,-76.7602,United States
Xovos,40.2197,68.84,Uzbekistan
Sahil,40.22,49.5714,Azerbaijan
Ghafurov,40.22,69.73,Tajikistan
Robbinsville,40.222,-74.591,United States
Asbury Park,40.2226,-74.0119,United States
Freehold,40.2233,-74.2986,United States
Trenton,40.2237,-74.7641,United States
East Cocalico,40.2242,-76.1057,United States
Changping,40.2248,116.1944,China
Hamilton Square,40.2248,-74.6526,United States
Kitaakita,40.226,140.3708,Japan
Shirin,40.2269,69.1344,Uzbekistan
Marysville,40.2279,-83.3595,United States
North Strabane,40.2279,-80.1488,United States
Biga,40.2281,27.2422,Turkey
Uch-Korgon,40.23,72.06,Kyrgyzstan
El Alamo,40.2306,-3.9944,Spain
Lower Makefield,40.2309,-74.855,United States
Perkiomen,40.2316,-75.4644,United States
Dazhuangzi,40.2321,99.0558,China
Limerick,40.2323,-75.5344,United States
West Freehold,40.2324,-74.2943,United States
Permet,40.2333,20.35,Albania
Tilingzhai,40.2353,118.5282,China
Mercerville,40.236,-74.6917,United States
Parla,40.2372,-3.7742,Spain
Nea Moudania,40.2386,23.2814,Greece
Montgomery,40.2411,-75.2318,United States
Lansdale,40.2417,-75.2812,United States
Towamencin,40.2417,-75.3387,United States
Eiras,40.2421,-8.424,Portugal
South Londonderry,40.2424,-76.5432,United States
Isfisor,40.2433,69.7447,Tajikistan
Kulpsville,40.244,-75.3407,United States
Provo,40.2457,-111.6457,United States
North Middleton,40.2462,-77.2168,United States
Swatara,40.2463,-76.8031,United States
Warrington,40.2489,-75.158,United States
Guantingzhan,40.2492,115.578,China
Sanatoga,40.2497,-75.5887,United States
Pinto,40.25,-3.7,Spain
Lohuti,40.25,70.1333,Tajikistan
Jangy-Nookat,40.25,72.55,Kyrgyzstan
Montgomeryville,40.2502,-75.2405,United States
Silver Spring,40.2503,-77.0567,United States
Warwick,40.2503,-75.0818,United States
Chartiers,40.2505,-80.2495,United States
Pottstown,40.2508,-75.6445,United States
Ocean,40.252,-74.0392,United States
Lower Pottsgrove,40.2537,-75.5975,United States
Fort Morgan,40.2537,-103.7903,United States
Humanes de Madrid,40.2539,-3.8278,Spain
Bayburt,40.2597,40.2278,Turkey
Iradan,40.26,72.1,Kyrgyzstan
Hampden,40.2602,-76.9809,United States
East Windsor,40.2606,-74.5295,United States
Kyzyl-Kyya,40.2611,72.1306,Kyrgyzstan
Coshocton,40.2618,-81.848,United States
Pazar,40.262,36.313,Turkey
Twin Rivers,40.2631,-74.4917,United States
Lower Salford,40.2639,-75.3929,United States
Canonsburg,40.2643,-80.1867,United States
Ewing,40.265,-74.8006,United States
Eski-Nookat,40.2658,72.6181,Kyrgyzstan
Katerini,40.2667,22.5,Greece
Arroyomolinos,40.2667,-3.9,Spain
Yangiyer,40.2667,68.8167,Uzbekistan
Copertino,40.2667,18.05,Italy
Melendugno,40.2667,18.3333,Italy
Macomer,40.2667,8.7833,Italy
Penacova,40.2706,-8.2833,Portugal
Tinton Falls,40.2708,-74.0949,United States
Derry,40.2709,-76.6561,United States
Ninohe,40.2713,141.3048,Japan
Odate,40.2714,140.5642,Japan
Beatrice,40.2736,-96.7455,United States
Abovyan,40.2739,44.6256,Armenia
Peters,40.2739,-80.0803,United States
Harrisburg,40.2752,-76.8843,United States
Hatfield,40.2758,-75.2895,United States
Castellabate,40.2789,14.9528,Italy
Harleysville,40.2792,-75.3873,United States
Manalapan,40.28,-74.3436,United States
Hershey,40.2806,-76.6458,United States
Frankfort,40.281,-86.5212,United States
Unity,40.2811,-79.4236,United States
Cumru,40.2811,-75.9544,United States
Boyovut,40.2822,69.0183,Uzbekistan
Ortakoy,40.283,35.267,Turkey
Khujand,40.2833,69.6333,Tajikistan
Konibodom,40.2833,70.4167,Tajikistan
Fuenlabrada,40.2833,-3.8,Spain
Covilha,40.2833,-7.5,Portugal
Leverano,40.2833,18.0833,Italy
Richland,40.2842,-78.8449,United States
Hempfield,40.2847,-79.5841,United States
Navalcarnero,40.2847,-4.0136,Spain
Golpazari,40.2847,30.3172,Turkey
Delaware,40.2851,-83.0741,United States
East Pennsboro,40.2886,-76.9394,United States
Sidney,40.2891,-84.1667,United States
West Windsor,40.2897,-74.6266,United States
Progress,40.2901,-76.8394,United States
Amity,40.2905,-75.7477,United States
Eatontown,40.2913,-74.0558,United States
Jefferson Hills,40.2926,-79.9329,United States
Colts Neck,40.2928,-74.168,United States
Upper Makefield,40.2941,-74.925,United States
Karavan,40.2944,72.1861,Kyrgyzstan
Lawrence,40.2954,-74.7205,United States
Doylestown,40.2962,-75.1393,United States
Long Branch,40.2965,-73.9915,United States
Tepelene,40.2967,20.0189,Albania
Ashtarak,40.2975,44.3617,Armenia
Orem,40.2981,-111.6994,United States
Tortum,40.2981,41.6325,Turkey
Colonial Park,40.2987,-76.8069,United States
South Park,40.2988,-79.9944,United States
Kozani,40.3,21.7833,Greece
Quvasoy,40.3,71.9667,Uzbekistan
Zile,40.3,35.8833,Turkey
Firuzoba,40.3,70.4,Tajikistan
Lequile,40.3,18.1333,Italy
Dorgali,40.3,9.5833,Italy
Nor Hachn,40.3019,44.5831,Armenia
Rantoul,40.3031,-88.1549,United States
Spring,40.3038,-76.0262,United States
Getafe,40.3047,-3.7311,Spain
Qahramon,40.305,68.6017,Uzbekistan
Lizzanello,40.3051,18.2213,Italy
Koyulhisar,40.3053,37.8306,Turkey
Franconia,40.3055,-75.359,United States
South Lebanon,40.3058,-76.3708,United States
Vineyard,40.3059,-111.7545,United States
Berthoud,40.3071,-105.0426,United States
New Britain,40.3084,-75.207,United States
Susquehanna,40.3111,-76.8699,United States
Greensburg,40.3113,-79.5445,United States
Eagle Mountain,40.3137,-112.0114,United States
Tokat,40.3139,36.5542,Turkey
Exeter,40.3139,-75.834,United States
New Hanover,40.3145,-75.5566,United States
Byureghavan,40.3147,44.5936,Armenia
Cecil,40.3147,-80.1942,United States
Paxtakor Shahri,40.3153,67.9544,Uzbekistan
Nuoro,40.3167,9.3333,Italy
Gulcho,40.3167,73.4333,Kyrgyzstan
Cavallino,40.3167,18.2,Italy
Alucra,40.3167,38.7667,Turkey
Lower Paxton,40.3183,-76.7983,United States
Buckingham,40.3188,-75.058,United States
Monroe,40.3191,-74.4286,United States
Yeghvard,40.3217,44.4814,Armenia
North Londonderry,40.3227,-76.5867,United States
Bethel Park,40.3238,-80.0364,United States
Burbaliq,40.3247,71.3692,Uzbekistan
Johnstown,40.326,-78.9194,United States
Lokbatan,40.3272,49.73,Azerbaijan
Jeannette,40.3277,-79.6139,United States
Leganes,40.3281,-3.7644,Spain
North Huntingdon,40.3294,-79.7336,United States
Wyomissing,40.3317,-75.9703,United States
Mostoles,40.3333,-3.8667,Spain
Patar,40.3333,70.45,Tajikistan
Monteroni di Lecce,40.3333,18.1,Italy
Veglie,40.3333,17.9667,Italy
Erseke,40.3333,20.6833,Albania
Upper St. Clair,40.3336,-80.0842,United States
Princeton Meadows,40.3347,-74.5651,United States
Plainsboro,40.3377,-74.5879,United States
Sarikamis,40.3381,42.5731,Turkey
Kurdamir,40.3383,48.1608,Azerbaijan
Robertsville,40.3395,-74.2939,United States
Reading,40.34,-75.9267,United States
Lebanon,40.3412,-76.4228,United States
Lindon,40.3414,-111.7187,United States
Hilltown,40.3415,-75.2534,United States
McKeesport,40.3418,-79.844,United States
Marlboro,40.3427,-74.2567,United States
Maryville,40.3428,-94.8702,United States
Douglass,40.3438,-75.5909,United States
Lapseki,40.3439,26.6836,Turkey
Tartar,40.345,46.9289,Azerbaijan
Saratoga Springs,40.345,-111.9154,United States
Paxtaobod,40.3453,68.1925,Uzbekistan
Teruel,40.3456,-1.1065,Spain
Carmiano,40.3458,18.0458,Italy
Cantanhede,40.3462,-8.5941,Portugal
Sevilla La Nueva,40.3475,-4.0286,Spain
Red Bank,40.348,-74.0672,United States
Johnstown,40.3499,-104.9482,United States
Alcorcon,40.35,-3.8333,Spain
Bandirma,40.35,27.9667,Turkey
Lecce,40.35,18.1667,Italy
Agropoli,40.35,14.9833,Italy
Osmaneli,40.35,30.0167,Turkey
Sabugal,40.35,-7.0833,Portugal
South Fayette,40.3556,-80.1617,United States
Princeton,40.3562,-74.6693,United States
Rishton,40.3567,71.2847,Uzbekistan
West Mifflin,40.3581,-79.9073,United States
Villaviciosa de Odon,40.3583,-3.9033,Spain
Gavarr,40.3589,45.1267,Armenia
Oliveira do Hospital,40.3589,-7.8625,Portugal
Tabua,40.3603,-8.0292,Portugal
Bellefontaine,40.3627,-83.763,United States
West Hanover,40.3635,-76.7468,United States
Zira,40.3636,50.2903,Azerbaijan
Turkan,40.3639,50.215,Azerbaijan
San Martin de Valdeiglesias,40.364,-4.401,Spain
Steubenville,40.3653,-80.6519,United States
Evans,40.366,-104.739,United States
Baku,40.3667,49.8352,Azerbaijan
Mastchoh,40.3667,69.3333,Tajikistan
Velilla de San Antonio,40.3667,-3.4833,Spain
North Lebanon,40.3668,-76.4215,United States
Solebury,40.3676,-75.0032,United States
Eski Arab,40.3686,71.4231,Uzbekistan
Baldwin,40.369,-79.9669,United States
Banbishancun,40.37,117.9317,China
Longquan,40.3703,113.7483,China
Pleasant Grove,40.3716,-111.7412,United States
Perkasie,40.372,-75.292,United States
Brentwood,40.3734,-79.9757,United States
Barda,40.3744,47.1267,Azerbaijan
Hovsan,40.3744,50.0853,Azerbaijan
Almus,40.3748,36.9031,Turkey
Mount Lebanon,40.3752,-80.0494,United States
Zhuolu,40.3753,115.215,China
Monmouth Junction,40.3754,-74.5582,United States
Digor,40.3756,43.4125,Turkey
Yaypan,40.3758,70.8156,Uzbekistan
Holmdel,40.3768,-74.1725,United States
Jackson,40.3774,-76.3142,United States
American Fork,40.3783,-111.7953,United States
Polygyros,40.3783,23.4453,Greece
North Versailles,40.3785,-79.8084,United States
Mealhada,40.3833,-8.45,Portugal
Pisticci,40.3833,16.55,Italy
Bejar,40.3833,-5.7667,Spain
Pulsano,40.3833,17.35,Italy
Goynucek,40.3833,35.5167,Turkey
Loeches,40.3833,-3.4,Spain
Ahmadli,40.3839,49.9475,Azerbaijan
South Brunswick,40.384,-74.5256,United States
Mount Vernon,40.3854,-82.4737,United States
Farg`ona,40.3864,71.7864,Uzbekistan
Scott,40.3875,-80.0791,United States
Plumstead,40.3878,-75.1164,United States
Middletown,40.3892,-74.082,United States
Turhal,40.39,36.09,Turkey
Oltiariq,40.3917,71.4767,Uzbekistan
Lizzano,40.3919,17.4483,Italy
Munhall,40.3935,-79.9005,United States
Muhlenberg,40.3955,-75.925,United States
Qaracuxur,40.3967,49.9736,Azerbaijan
Mejorada del Campo,40.3967,-3.3858,Spain
Kesla,40.3978,49.8986,Azerbaijan
Lafayette,40.3991,-86.8593,United States
Collier,40.3991,-80.1322,United States
Manduria,40.4,17.6333,Italy
Surbo,40.4,18.1333,Italy
Trepuzzi,40.4,18.0667,Italy
Sala Consilina,40.4,15.6,Italy
Santa Comba Dao,40.4,-8.1167,Portugal
Brunete,40.4,-3.9936,Spain
Campi Salentina,40.4,18.0167,Italy
Sava,40.4003,17.5667,Italy
Old Bridge,40.4004,-74.3126,United States
Gaizhou,40.4019,122.3499,China
Shacheng,40.4027,115.5126,China
Weirton,40.406,-80.5671,United States
Boadilla del Monte,40.4069,-3.875,Spain
Hirono,40.4085,141.7187,Japan
Keokuk,40.4095,-91.4031,United States
Charentsavan,40.4097,44.6431,Armenia
Matawan,40.4127,-74.2365,United States
Kendall Park,40.4135,-74.5631,United States
Cedar Hills,40.4135,-111.7531,United States
Lehi,40.4136,-111.8725,United States
Gallipoli,40.4139,26.6703,Turkey
Xinglong,40.4146,117.493,China
Greeley,40.4152,-104.7706,United States
Aberdeen,40.4165,-74.2249,United States
Loveland,40.4166,-105.0623,United States
Benicarlo,40.4167,0.4167,Spain
Bernalda,40.4167,16.6833,Italy
San Pancrazio Salentino,40.4167,17.8333,Italy
Madrid,40.4169,-3.7033,Spain
Yuquan,40.4202,114.0865,China
North Fayette,40.4204,-80.2245,United States
Swissvale,40.4206,-79.8859,United States
Nanbu,40.4206,141.3303,Japan
Susanville,40.4206,-120.6132,United States
Bakixanov,40.4217,49.9644,Azerbaijan
Seia,40.422,-7.7024,Portugal
San Fernando de Henares,40.4256,-3.5353,Spain
Montgomery,40.426,-74.6791,United States
Epanomi,40.4261,22.9281,Greece
Monroeville,40.4262,-79.7605,United States
Amircan,40.4264,49.9836,Azerbaijan
Tinchlik,40.4264,71.4956,Uzbekistan
Hazlet,40.4265,-74.1712,United States
Highland,40.4276,-111.7957,United States
Obburdon,40.4278,69.3047,Tajikistan
East Brunswick,40.4281,-74.4179,United States
Milford,40.4291,-75.4153,United States
Yangi Marg`ilon,40.4311,71.7183,Uzbekistan
Yeni Suraxani,40.4311,50.0361,Azerbaijan
Bilacari,40.4314,49.8081,Azerbaijan
Anadia,40.4333,-8.4333,Portugal
Squinzano,40.4333,18.05,Italy
Mira,40.4333,-8.7333,Portugal
Carregal do Sal,40.4333,-8.0,Portugal
Mortagua,40.4333,-8.2333,Portugal
Erchie,40.4333,17.7333,Italy
Villalbilla,40.4339,-3.2989,Spain
M.A. Rasulzada,40.4344,49.8336,Azerbaijan
Beichengqu,40.4348,113.1565,China
Beshariq,40.4358,70.6103,Uzbekistan
Pittsburgh,40.4397,-79.9763,United States
Quakertown,40.4398,-75.3455,United States
Sabuncu,40.4425,49.9481,Azerbaijan
Qazyan,40.4425,47.6767,Azerbaijan
West Lafayette,40.4432,-86.9238,United States
Franklin Park,40.4439,-74.5431,United States
Wilkinsburg,40.4442,-79.8733,United States
South River,40.4455,-74.3783,United States
Murrysville,40.4456,-79.6554,United States
Keansburg,40.4469,-74.1315,United States
Xirdalan,40.4486,49.7564,Azerbaijan
Richland,40.449,-75.3362,United States
Anderson,40.4497,-122.295,United States
Villanueva de la Canada,40.45,-3.9833,Spain
San Giorgio Ionico,40.45,17.3667,Italy
San Marzano di San Giuseppe,40.45,17.5,Italy
North Brunswick,40.4505,-74.4798,United States
Vernal,40.4517,-109.5378,United States
Hashikami,40.4525,141.6211,Japan
Bina,40.4539,50.0764,Azerbaijan
Fengcheng,40.4543,124.0646,China
Robinson,40.4578,-80.1334,United States
Tanch'on,40.458,128.911,North Korea
Gumushane,40.4597,39.4778,Turkey
Bag`dod,40.4606,71.2214,Uzbekistan
Torrejon de Ardoz,40.4614,-3.4978,Spain
Balaxani,40.4617,49.92,Azerbaijan
Maidencreek,40.4618,-75.8927,United States
Alpine,40.4629,-111.7724,United States
Selim,40.4633,42.7858,Turkey
Kokomo,40.464,-86.1277,United States
Nea Michaniona,40.4644,22.8606,Greece
Sayreville,40.4656,-74.3237,United States
Binaqadi,40.4661,49.8278,Azerbaijan
Vlore,40.4667,19.4833,Albania
Torre Santa Susanna,40.4667,17.7333,Italy
Vinaroz,40.4686,0.4736,Spain
Windsor,40.469,-104.9198,United States
Pirallahi,40.4708,50.3217,Azerbaijan
Macomb,40.4709,-90.6807,United States
Marg`ilon,40.4711,71.7247,Uzbekistan
Taranto,40.4711,17.2431,Italy
Majadahonda,40.4728,-3.8722,Spain
Bluffdale,40.4744,-111.9381,United States
Wulingshancun,40.4755,117.4888,China
Bloomington,40.4757,-88.9703,United States
Franklin,40.4759,-74.5515,United States
Penn Hills,40.4762,-79.8254,United States
Kennedy,40.4768,-80.1028,United States
Blackwells Mills,40.4773,-74.5976,United States
Steamboat Springs,40.4777,-106.8243,United States
Gulbaar,40.48,72.65,Kyrgyzstan
Toshloq,40.4808,71.7608,Uzbekistan
Alcala de Henares,40.4818,-3.3643,Spain
Guliston,40.4833,68.7833,Uzbekistan
Paldorak,40.4833,69.3,Tajikistan
Villanueva del Pardillo,40.4833,-3.9667,Spain
San Pietro Vernotico,40.4833,18.05,Italy
South Amboy,40.4852,-74.2831,United States
New Philadelphia,40.486,-81.4401,United States
New Brunswick,40.487,-74.445,United States
Zabrat,40.4872,49.9525,Azerbaijan
Suvalan,40.4889,50.2069,Azerbaijan
Herriman,40.4899,-112.017,United States
Ping'anbao,40.4901,117.5973,China
Las Rozas de Madrid,40.4917,-3.8733,Spain
Mardakan,40.4922,50.1389,Azerbaijan
G'oliblar Qishlog'i,40.4953,67.8778,Uzbekistan
Draper,40.4957,-111.8605,United States
